data_pm_2.5,dates,data_pm_10,precipitation,year,Number of tourists,Receipts,perc of GNP,date,uWind,vWind,wind_dir_deg,wind_dir_labels,wind_speed
9.755513140363714e-09,2022-01-27,1.9861557759570658e-08,0.0,2022,10.87,9.06,6.9,2022-01-27,-1.166865136888292,1.180685778458913,135.33731122871308,SE,1.6599979382940397
1.750029432479039e-08,2022-01-28,6.61377947963615e-08,0.0041390317,2022,10.87,9.06,6.9,2022-01-28,-1.4984948900010853,1.1227950519985623,126.84355521032757,SE,1.8724731411029156
3.283287952626779e-08,2022-01-29,9.019321645098444e-08,0.0,2022,10.87,9.06,6.9,2022-01-29,-2.0377769470214844,1.0448887083265515,117.14689639140192,SE,2.290049627977641
1.9201956691361488e-08,2022-01-30,5.636144873033544e-08,0.0,2022,10.87,9.06,6.9,2022-01-30,-1.2634748352898493,2.2551923758453793,150.74020654148137,SE,2.585007023487913
3.3000883803424585e-08,2022-01-31,7.540196200750415e-08,0.0,2022,10.87,9.06,6.9,2022-01-31,-0.28967106011178756,1.3828133708900876,168.1687864381703,S,1.412827711286374
3.504331624881729e-08,2022-02-01,7.93149109723501e-08,0.0074248808,2022,10.87,9.06,6.9,2022-02-01,-1.2374436060587564,-0.2318859100341797,79.3863728251165,E,1.258982824921801
2.6855093482325287e-08,2022-02-02,5.577118533661718e-08,0.00035338878,2022,10.87,9.06,6.9,2022-02-02,-0.814661184946696,0.10541054937574597,97.3726463055715,E,0.8214525124305431
2.7511592892714987e-08,2022-02-03,5.412045822605904e-08,1.1779358,2022,10.87,9.06,6.9,2022-02-03,0.6178523600101471,0.18526653779877555,253.30834238781094,W,0.6450311843609218
2.510066254846066e-08,2022-02-04,4.2180460013696575e-08,0.069019124,2022,10.87,9.06,6.9,2022-02-04,-0.8347298800945282,-0.28474635548061794,71.16426184044332,E,0.8819605771700455
2.0130609623691953e-08,2022-02-05,3.926952629740299e-08,0.03072279,2022,10.87,9.06,6.9,2022-02-05,-1.6802124977111816,-0.5678593979941473,71.32635120765963,E,1.7735778340279074
2.1154747620322212e-08,2022-02-06,3.886228050475893e-08,0.19715111,2022,10.87,9.06,6.9,2022-02-06,-1.2356242073906794,-0.16256849633322823,82.5047639104306,E,1.246272722115786
2.4729152281466327e-08,2022-02-07,5.8608199182685894e-08,0.02748417,2022,10.87,9.06,6.9,2022-02-07,-0.5472817652755314,1.0029572314686246,151.38011113218226,SE,1.1425587681858251
2.2487270712190366e-08,2022-02-08,5.29137000881974e-08,0.0,2022,10.87,9.06,6.9,2022-02-08,-0.7544325722588434,1.1233127514521282,146.11413778963504,SE,1.3531445021356905
1.3441704971306478e-08,2022-02-09,3.486843169753229e-08,0.0,2022,10.87,9.06,6.9,2022-02-09,-0.2887476285298665,1.1949841909938388,166.41583071201535,S,1.2293748044054023
1.922278913824016e-08,2022-02-10,3.692976768832068e-08,0.0,2022,10.87,9.06,6.9,2022-02-10,0.04459321602351138,0.30461686849594116,188.3284378832438,S,0.30786359233854377
1.996146892224715e-08,2022-02-11,3.2303873354067036e-08,0.0,2022,10.87,9.06,6.9,2022-02-11,-0.3654223481814066,-0.5154299206203885,35.3353487565941,NE,0.631823943532653
1.9484867053165544e-08,2022-02-12,3.844702867183969e-08,0.0,2022,10.87,9.06,6.9,2022-02-12,-1.5602980189853244,-1.323622809516059,49.6915884537936,NE,2.0460956111386173
1.6450315776239677e-08,2022-02-13,2.9095236442344685e-08,0.0,2022,10.87,9.06,6.9,2022-02-13,-0.8863416777716743,-1.0182570881313748,41.03793454324125,NE,1.3499811358996439
1.587779385747723e-08,2022-02-14,2.9354783492863135e-08,0.04111524,2022,10.87,9.06,6.9,2022-02-14,-0.8475644853379991,-1.16121244430542,36.125562082460135,NE,1.4376299585136765
1.0075719258928473e-08,2022-02-15,1.7291744036640466e-08,0.0,2022,10.87,9.06,6.9,2022-02-15,-1.5656490325927734,-1.8877265718248155,39.67174781600545,NE,2.4525024981092596
8.403158058278848e-09,2022-02-16,1.6056337148739885e-08,0.0,2022,10.87,9.06,6.9,2022-02-16,-1.175141599443224,-0.8624751302931044,53.723827974259564,NE,1.4576766202131686
9.237673737061414e-09,2022-02-17,1.887456546612043e-08,0.0,2022,10.87,9.06,6.9,2022-02-17,-1.7738817532857258,-1.2280467881096735,55.305396593002456,NE,2.1574882128128827
1.169156871316801e-08,2022-02-18,2.2218136663809673e-08,0.039792422,2022,10.87,9.06,6.9,2022-02-18,1.137443784210417,-0.8111562199062771,305.4941721630553,NW,1.3970514576534232
7.193266315930202e-09,2022-02-19,1.3512920560287967e-08,0.0,2022,10.87,9.06,6.9,2022-02-19,0.3191499246491326,-1.3597472508748374,346.79105035099343,N,1.3966994167197269
7.413150093782406e-09,2022-02-20,1.6249426693093483e-08,2.5673242,2022,10.87,9.06,6.9,2022-02-20,-1.135454813639323,-1.6886699464586046,33.91672606235085,NE,2.0349112565144494
1.5129139274705494e-08,2022-02-21,3.8923486544995e-08,0.0,2022,10.87,9.06,6.9,2022-02-21,-0.842908223470052,0.3682237598631117,113.5980713790857,SE,0.919827706976239
2.0180345616793716e-08,2022-02-22,5.30187342917543e-08,0.9386357,2022,10.87,9.06,6.9,2022-02-22,-1.6899477640787761,0.40039237340291345,103.32907656084484,E,1.7367318440087613
3.4876187160470806e-08,2022-02-23,8.186026789758216e-08,0.07491345,2022,10.87,9.06,6.9,2022-02-23,-0.4090550210740831,1.6747504538959928,166.27433451274976,S,1.7239823354926673
4.678190812512639e-08,2022-02-24,9.364216246865453e-08,0.31427968,2022,10.87,9.06,6.9,2022-02-24,-0.7172660297817655,-0.6076832347446017,49.72801036923357,NE,0.9400795026318568
4.963136834845727e-08,2022-02-25,9.88421735570455e-08,0.112630114,2022,10.87,9.06,6.9,2022-02-25,-0.6459984282652538,-0.5822244220309787,47.97234568628471,NE,0.869654671079553
4.0336130435747464e-08,2022-02-26,8.097097392578689e-08,0.029986465,2022,10.87,9.06,6.9,2022-02-26,-0.2097736994425456,-0.9228215217590332,12.806718213615625,N,0.9463638655398193
2.568522450285826e-08,2022-02-27,4.935408348671899e-08,0.38790953,2022,10.87,9.06,6.9,2022-02-27,-1.1150500509474013,-1.4755599233839247,37.077585544268345,NE,1.8494901199018545
2.0475332873637342e-08,2022-02-28,3.4079544741771883e-08,0.0,2022,10.87,9.06,6.9,2022-02-28,-2.0399637752109103,-1.250343057844374,58.49486190142284,NE,2.392657511319238
1.246356939876847e-08,2022-03-01,2.262088005799967e-08,0.0,2022,10.87,9.06,6.9,2022-03-01,-0.24325064486927456,-0.757912105984158,17.793947626282147,N,0.7959909777294335
1.3845491642072716e-08,2022-03-02,2.354596151388222e-08,0.01160461,2022,10.87,9.06,6.9,2022-03-02,0.4904112186696794,-1.445306936899821,341.2572652055515,N,1.5262422170965602
9.1491624276685e-09,2022-03-03,1.6940823743816225e-08,0.0,2022,10.87,9.06,6.9,2022-03-03,-0.4812436037593417,-0.8251973523033991,30.25014152289998,NE,0.9552727759168156
6.094120874600151e-09,2022-03-04,1.104262237205944e-08,0.0,2022,10.87,9.06,6.9,2022-03-04,-1.4539549615648057,-2.1492973963419595,34.07753339332419,NE,2.594891968499121
6.628632309713112e-09,2022-03-05,1.1757390616651264e-08,0.0,2022,10.87,9.06,6.9,2022-03-05,-1.2928411695692275,-1.8563086721632216,34.85559398436874,NE,2.262149459271317
5.566735961082259e-09,2022-03-06,1.3019053168861205e-08,0.0,2022,10.87,9.06,6.9,2022-03-06,3.3638308876090584,0.3513332903385162,264.03739540407076,W,3.382128519339978
8.744351576162046e-09,2022-03-07,1.4538483639192634e-08,0.0,2022,10.87,9.06,6.9,2022-03-07,1.215846253765954,-0.7902055316501193,303.0207357708376,NW,1.4500713413646766
6.659539475428744e-09,2022-03-08,1.2297591611698522e-08,0.0,2022,10.87,9.06,6.9,2022-03-08,-0.20721881919436985,-1.0488895310295954,11.17545559743536,N,1.0691627038630713
9.230936903747988e-09,2022-03-09,2.081388039698595e-08,0.0,2022,10.87,9.06,6.9,2022-03-09,-0.06672764817873633,-1.0285910500420465,3.7117402528907064,N,1.0307531844520612
1.0292294239100386e-08,2022-03-10,1.8881161523154333e-08,0.0,2022,10.87,9.06,6.9,2022-03-10,0.43739540378252667,-1.1166156662835016,338.6089629727524,N,1.1992269532660729
1.1459327153851007e-08,2022-03-11,2.144686028771048e-08,6.0041494,2022,10.87,9.06,6.9,2022-03-11,1.37949800491333,-0.7659427324930826,299.0404771931533,NW,1.5778729400743357
8.697287667835951e-09,2022-03-12,1.4436794759653537e-08,0.51795524,2022,10.87,9.06,6.9,2022-03-12,-0.08725866013103062,-0.20896276169353062,22.66443717409544,NE,0.22644979475029334
7.590865491735599e-09,2022-03-13,1.3097969930875308e-08,0.0,2022,10.87,9.06,6.9,2022-03-13,-0.1720047526889377,-1.2152480019463434,8.056064364542863,N,1.2273603143258962
4.960958754907097e-09,2022-03-14,8.603956547226232e-09,5.848645,2022,10.87,9.06,6.9,2022-03-14,3.4389706485801277,0.5634674429893494,260.6948987009055,W,3.48482634877329
4.468910463906184e-09,2022-03-15,9.697675884545731e-09,1.9322257,2022,10.87,9.06,6.9,2022-03-15,0.49473869800567627,1.1991158723831177,202.42036957123162,S,1.2971681674730833
3.6093202870901564e-09,2022-03-16,7.496608445123343e-09,0.0,2022,10.87,9.06,6.9,2022-03-16,2.223553720447752,0.8872185813056098,248.24754149926844,W,2.394023383079409
7.584054273479524e-09,2022-03-17,1.814639682962138e-08,27.615934,2022,10.87,9.06,6.9,2022-03-17,1.1823257638348474,-1.1415937211778429,313.99586228746233,NW,1.64351161725749
1.5170204759051842e-08,2022-03-18,3.0650439519774864e-08,1.4600253,2022,10.87,9.06,6.9,2022-03-18,-0.40157072411643135,-1.3307948642306857,16.791321640832848,N,1.390062594680601
1.8129331813554472e-08,2022-03-19,3.74286646120936e-08,0.12531723,2022,10.87,9.06,6.9,2022-03-19,-0.3438802825080024,-0.6745296584235297,27.012828329566787,NE,0.757128726697612
1.7604898427947546e-08,2022-03-20,3.9752618974375764e-08,0.0115872,2022,10.87,9.06,6.9,2022-03-20,1.7547419236765966,0.3774850765864055,257.8593924250119,W,1.794885567871581
7.3201138484080275e-09,2022-03-21,1.595209830895783e-08,0.0,2022,10.87,9.06,6.9,2022-03-21,0.2812332643402947,-0.3987874521149529,324.80770796118543,NW,0.48797907837922105
9.459183547555483e-09,2022-03-22,1.7369872651329388e-08,0.5775603,2022,10.87,9.06,6.9,2022-03-22,0.26126369564897484,-1.415025658077664,349.53898710941746,N,1.4389427826297632
9.058503058767542e-09,2022-03-23,1.544560002120221e-08,0.0,2022,10.87,9.06,6.9,2022-03-23,2.7363617751333447,-0.34916405876477563,277.2717348193583,W,2.758548767802375
4.4280161759502334e-09,2022-03-24,8.9208794795681e-09,0.0,2022,10.87,9.06,6.9,2022-03-24,2.672556118832694,0.4749846723344591,259.92223699110355,W,2.7144367090176824
3.72497677147976e-09,2022-03-25,7.052865957923871e-09,0.0,2022,10.87,9.06,6.9,2022-03-25,2.1516387396388583,0.11281063159306848,266.998724692975,W,2.154594046337992
5.6980563600816936e-09,2022-03-26,1.123933324187476e-08,0.0,2022,10.87,9.06,6.9,2022-03-26,0.37766793039109975,-0.5554619961314731,325.7875585943819,NW,0.6716927086043566
1.0707263076170648e-08,2022-03-27,2.3312530572638934e-08,0.77389526,2022,10.87,9.06,6.9,2022-03-27,-0.15464068121380276,-0.12959231270684135,50.03624763307329,NE,0.20176200781856013
1.0978398967687042e-08,2022-03-28,3.0652424598542893e-08,0.0038620133,2022,10.87,9.06,6.9,2022-03-28,0.4742896258831024,-0.08038970138618928,279.61991911669844,W,0.4810542103643766
6.316644873827215e-09,2022-03-29,1.2162512774693823e-08,0.0,2022,10.87,9.06,6.9,2022-03-29,2.299848520093494,-0.11200782656669617,272.7882310143327,W,2.302574421943497
7.451025574312098e-09,2022-03-30,1.3060127757036355e-08,0.0008464689,2022,10.87,9.06,6.9,2022-03-30,1.4030817515320249,-0.5243718789683447,290.49215727461115,W,1.4978665724739861
1.4646706070209348e-08,2022-03-31,2.5382396628970127e-08,0.0,2022,10.87,9.06,6.9,2022-03-31,0.30227164758576286,-0.9143211046854655,341.7062785481203,N,0.9629907743106688
7.937898005572208e-09,2022-04-01,1.3804008047735294e-08,0.0,2022,10.87,9.06,6.9,2022-04-01,-1.63408539030287,-2.1779159439934626,36.880813659521436,NE,2.7227840387923203
8.72241301408394e-09,2022-04-02,1.6834218352634878e-08,0.0,2022,10.87,9.06,6.9,2022-04-02,-1.346530278523763,-1.7328421804640028,37.849513864212895,NE,2.1945126596528266
1.1528844545694028e-08,2022-04-03,2.1282610229711452e-08,0.0,2022,10.87,9.06,6.9,2022-04-03,2.1250468459394245,-0.5267561276753743,283.9218523262514,W,2.189359750128026
6.978300381987879e-09,2022-04-04,1.389424397757466e-08,0.0,2022,10.87,9.06,6.9,2022-04-04,3.208871261941062,-0.469279236263699,278.3202017558596,W,3.2430044368300615
6.943197683462188e-09,2022-04-05,1.591249076948742e-08,0.0,2022,10.87,9.06,6.9,2022-04-05,5.532433138953315,1.4929349190658994,254.89835993919314,W,5.730329057702981
7.868466544991293e-09,2022-04-06,1.497778812087347e-08,0.0,2022,10.87,9.06,6.9,2022-04-06,1.6227325664626226,0.41632570823033654,255.61064008056127,W,1.6752874611814719
7.515436939442566e-09,2022-04-07,1.370432467506788e-08,0.0,2022,10.87,9.06,6.9,2022-04-07,-1.381479369269477,-2.704400486416287,27.059148233820167,NE,3.0368186048306938
1.0546646000975102e-08,2022-04-08,2.102917484592126e-08,0.0,2022,10.87,9.06,6.9,2022-04-08,-0.7245510949028863,-1.1685420672098796,31.8008612089464,NE,1.3749417631173002
1.1079527184598703e-08,2022-04-09,2.501851692482404e-08,0.0,2022,10.87,9.06,6.9,2022-04-09,-1.297727108001709,-0.8366101582845051,57.19120055948389,NE,1.5440246771950583
1.5284002286009013e-08,2022-04-10,4.3550983264140086e-08,0.0,2022,10.87,9.06,6.9,2022-04-10,1.0020068519645269,0.11242489682303536,263.5982031008606,W,1.008294147959578
1.425726092740831e-08,2022-04-11,3.8806250657330565e-08,3.1187723,2022,10.87,9.06,6.9,2022-04-11,1.8986669282118478,-0.6574840015835233,289.1003133555723,W,2.0092837820038505
5.987517481820248e-09,2022-04-12,1.0813634765405311e-08,0.20812242,2022,10.87,9.06,6.9,2022-04-12,1.9277327722973294,-1.5279357035954795,308.4006121682605,NW,2.459825431958732
5.85890969073688e-09,2022-04-13,1.102481783643583e-08,0.0,2022,10.87,9.06,6.9,2022-04-13,-1.1025858322779338,-1.798869080013699,31.505497777665767,NE,2.109887552588847
5.058693908210898e-09,2022-04-14,9.078242713123075e-09,0.0,2022,10.87,9.06,6.9,2022-04-14,-1.8352533446417914,-2.4845579465230303,36.45194518157365,NE,3.0888805461930087
5.11840803074648e-09,2022-04-15,9.757593177894819e-09,0.0,2022,10.87,9.06,6.9,2022-04-15,-2.3460847536722818,-2.4363871150546603,43.91827289823226,NE,3.3823210737329332
8.473191148716808e-09,2022-04-16,2.1930597782215955e-08,0.0,2022,10.87,9.06,6.9,2022-04-16,-1.20888090133667,-1.5357536209954157,38.2083389488065,NE,1.9544646883525654
1.5124581365100198e-08,2022-04-17,3.124017844413629e-08,0.0,2022,10.87,9.06,6.9,2022-04-17,-0.3290203942192925,-0.7617649502224393,23.360410396861027,NE,0.8297832603756321
1.7219506709409416e-08,2022-04-18,3.2875330902015776e-08,0.06169717,2022,10.87,9.06,6.9,2022-04-18,0.37490293714735246,-1.0475683742099338,340.30876761978584,N,1.1126327835034142
1.0367808389588618e-08,2022-04-19,2.164381562863582e-08,0.0,2022,10.87,9.06,6.9,2022-04-19,0.6935969723595513,-1.5152085092332628,335.4037403648363,NW,1.666413390044386
6.669293228789286e-09,2022-04-20,1.3063923165468339e-08,0.0,2022,10.87,9.06,6.9,2022-04-20,0.03956805666287744,-3.4179961946275497,359.3367513429879,N,3.4182252145808776
5.97534510760056e-09,2022-04-21,1.1929740417748746e-08,0.0,2022,10.87,9.06,6.9,2022-04-21,-1.3271535767449274,-2.9109374152289496,24.509174616341966,NE,3.1992019710619477
7.807783641844424e-09,2022-04-22,1.5763383487410465e-08,0.0,2022,10.87,9.06,6.9,2022-04-22,2.1303743885623083,-1.2841146257188585,301.0800921053674,NW,2.487457619222348
5.271751701840799e-09,2022-04-23,1.0975337083607428e-08,0.0016323663,2022,10.87,9.06,6.9,2022-04-23,2.294911226671603,-0.24989666541417432,276.2145462725381,W,2.308476961480986
5.646280332172182e-09,2022-04-24,1.1572220515176923e-08,0.13548641,2022,10.87,9.06,6.9,2022-04-24,-0.3273540768358442,-2.7511634826660156,6.785578363390471,N,2.770570554953627
5.6363466116593486e-09,2022-04-25,1.2466291554602549e-08,0.0,2022,10.87,9.06,6.9,2022-04-25,-0.21054289738337198,-2.1248582204182944,5.658717139808402,N,2.1352636297464036
7.131060519860455e-09,2022-04-26,1.7688360998135977e-08,2.1894143,2022,10.87,9.06,6.9,2022-04-26,0.1529256734583113,-2.4596962928771973,356.442352587286,N,2.464445599885805
7.66151453390762e-09,2022-04-27,1.5460246416409973e-08,0.0,2022,10.87,9.06,6.9,2022-04-27,-0.5852972136603461,-2.464617623223199,13.359129759669429,N,2.533162619537272
6.11478823131506e-09,2022-04-28,1.130279159156089e-08,0.0,2022,10.87,9.06,6.9,2022-04-28,-1.8093416955735948,-2.2795508702596026,38.43998989013983,NE,2.9103383895077295
5.730682928195563e-09,2022-04-29,1.1527710452874373e-08,0.0,2022,10.87,9.06,6.9,2022-04-29,-2.2217351065741644,-2.597418202294244,40.54245136092095,NE,3.417994763219156
6.54558041102149e-09,2022-04-30,1.2892243717033125e-08,0.0,2022,10.87,9.06,6.9,2022-04-30,0.4618922935591803,-1.4752216339111328,342.6146475938117,N,1.5458406644957923
1.2486819800372473e-08,2022-05-01,2.3320827935435773e-08,0.0,2022,10.87,9.06,6.9,2022-05-01,0.8585712942812178,-1.1053289307488334,322.16149812480563,NW,1.399605913289196
1.0291737906342746e-08,2022-05-02,1.8112922717250513e-08,0.0,2022,10.87,9.06,6.9,2022-05-02,0.09421477052900526,-1.4162546793619792,356.1940695452488,N,1.4193849864643966
5.061086771895873e-09,2022-05-03,9.258039890269743e-09,0.0,2022,10.87,9.06,6.9,2022-05-03,1.5064293874634638,-1.9168899324205189,321.837200316538,NW,2.437990260938031
5.549896209267047e-09,2022-05-04,1.0409377360076633e-08,0.0,2022,10.87,9.06,6.9,2022-05-04,0.09187581472926669,-1.8197144402398004,357.1096397654294,N,1.8220323293919394
5.453177909231499e-09,2022-05-05,1.0880160328241573e-08,0.0,2022,10.87,9.06,6.9,2022-05-05,-1.6932695706685383,-2.476784971025255,34.358708666539314,NE,3.0002709263745815
5.76327152668199e-09,2022-05-06,1.518946501910534e-08,0.0,2022,10.87,9.06,6.9,2022-05-06,-0.7472273508707682,-1.6374342706468372,24.52912814121214,NE,1.7998721356191074
6.850531697466522e-09,2022-05-07,1.6933787372330755e-08,0.0,2022,10.87,9.06,6.9,2022-05-07,-0.8597713576422797,-1.6572811868455675,27.41957276866674,NE,1.86702643786699
7.145717018097741e-09,2022-05-08,2.108954666457663e-08,0.0,2022,10.87,9.06,6.9,2022-05-08,-0.24882547060648597,-1.6300603018866646,8.679089201270017,N,1.6489422981442934
1.0240529091376516e-08,2022-05-09,3.4736427068082776e-08,0.0,2022,10.87,9.06,6.9,2022-05-09,-0.3616114192538791,-1.4646282196044922,13.868758071496075,N,1.508608179812316
9.913918241899466e-09,2022-05-10,2.4553145294703427e-08,0.0,2022,10.87,9.06,6.9,2022-05-10,0.7243765195210776,-0.7878359026379054,317.40298431861925,NW,1.0702367735780496
7.4127270988100236e-09,2022-05-11,1.616747125066098e-08,0.0,2022,10.87,9.06,6.9,2022-05-11,1.7795717120170593,-0.06477889418601984,272.08472587426473,W,1.780750342789042
1.1791291831819706e-08,2022-05-12,5.385888890430124e-08,0.0,2022,10.87,9.06,6.9,2022-05-12,-1.5136207474602594,2.702134768168132,150.7443093748485,SE,3.0971890598549514
1.4527797631558315e-08,2022-05-13,5.180932660664439e-08,0.0,2022,10.87,9.06,6.9,2022-05-13,1.5765690869755216,0.46033646994166905,253.7229223886332,W,1.6424006062971321
1.305418129149416e-08,2022-05-14,3.902505163466685e-08,0.0,2022,10.87,9.06,6.9,2022-05-14,1.9631721079349518,-0.9610822995503744,296.084327417039,NW,2.185800519691309
1.0727946087030205e-08,2022-05-15,2.4005395005133323e-08,0.0,2022,10.87,9.06,6.9,2022-05-15,1.150734586848153,-1.297613908847173,318.4331269821602,NW,1.7343563491399998
7.125064316326757e-09,2022-05-16,1.5243679207799232e-08,0.0,2022,10.87,9.06,6.9,2022-05-16,-0.2680620385540856,-2.102132797241211,7.26708411282749,N,2.119155386881984
6.34761843087972e-09,2022-05-17,1.7274022878766004e-08,0.0,2022,10.87,9.06,6.9,2022-05-17,-0.359151734246148,-1.812856674194336,11.205974382097907,N,1.8480907145978966
7.1161116999007845e-09,2022-05-18,1.9632995229557082e-08,0.0,2022,10.87,9.06,6.9,2022-05-18,0.3517960144413842,-1.416528542836507,346.0527241486475,N,1.4595593679077807
1.0226656521616917e-08,2022-05-19,4.5264195946970176e-08,0.0,2022,10.87,9.06,6.9,2022-05-19,-1.0773330165280237,-0.25209877226087785,76.82961458109372,E,1.1064358180558027
1.6364766985965673e-08,2022-05-20,6.1777285509379e-08,0.0,2022,10.87,9.06,6.9,2022-05-20,0.4441556930541992,0.8945322467221154,206.40544840331128,SW,0.9987303039851007
1.1449997949775081e-08,2022-05-21,4.2626912444276854e-08,0.0,2022,10.87,9.06,6.9,2022-05-21,0.8468422094980876,-1.372193866305881,328.31940868706715,NW,1.6124694522734642
1.1250114173577686e-08,2022-05-22,3.54958924475568e-08,0.012856625,2022,10.87,9.06,6.9,2022-05-22,0.29386762777964276,-2.0190343856811523,351.71882997796274,N,2.0403083181763737
1.1250344211788388e-08,2022-05-23,3.626069222661954e-08,0.0,2022,10.87,9.06,6.9,2022-05-23,0.6004059712092081,-1.7326101726955838,340.8871294391012,N,1.8336917245796507
9.25205745350155e-09,2022-05-24,2.414751243406954e-08,0.0,2022,10.87,9.06,6.9,2022-05-24,1.0785380370087094,-2.2922376526726618,334.80219229214754,NW,2.5332978019974033
6.52030940351267e-09,2022-05-25,1.5576156142671493e-08,0.0,2022,10.87,9.06,6.9,2022-05-25,-0.5010024276044633,-2.915685971577962,9.749922637612428,N,2.958416488143968
7.98572774574069e-09,2022-05-26,1.7818502229260957e-08,0.05261455,2022,10.87,9.06,6.9,2022-05-26,0.4449658162064022,-1.023698541853163,336.50710695013584,NW,1.1162227744426834
1.3353334327170785e-08,2022-05-27,4.1211205226154846e-08,6.326799,2022,10.87,9.06,6.9,2022-05-27,1.4181838035583496,1.0463768442471821,233.57902553254712,SW,1.7624272469670683
1.6347579845366056e-08,2022-05-28,4.242038920132529e-08,0.29011953,2022,10.87,9.06,6.9,2022-05-28,1.4287928475273979,-0.2892786131964789,281.44559551795817,W,1.457782945845618
7.159228765374337e-09,2022-05-29,1.9460557609818352e-08,0.0,2022,10.87,9.06,6.9,2022-05-29,1.4602031144830916,-0.6991516749064128,295.58530456791243,NW,1.618952192027474
5.3477593464634765e-09,2022-05-30,1.2300560570110974e-08,0.0,2022,10.87,9.06,6.9,2022-05-30,1.4330405924055312,-1.560069031185574,317.43019109788514,NW,2.1183533042309755
6.8896384153305235e-09,2022-05-31,1.6520162904321012e-08,0.0,2022,10.87,9.06,6.9,2022-05-31,1.2666980193720923,-0.5738687680827247,294.3725742244053,NW,1.390629078964612
4.717237711560074e-09,2022-06-01,1.1230370744463869e-08,0.0,2022,10.87,9.06,6.9,2022-06-01,1.2906898823049333,-0.8262215190463595,302.62491115497244,NW,1.5324889463939362
4.506879092147642e-09,2022-06-02,1.0880192302664682e-08,0.8810997,2022,10.87,9.06,6.9,2022-06-02,-0.08972586525811088,-1.3741924497816298,3.735740483721429,N,1.3771185932711656
5.939872815829972e-09,2022-06-03,1.1978750436014707e-08,0.054977294,2022,10.87,9.06,6.9,2022-06-03,1.0707329749647114,-1.5626742045084634,325.581342077162,NW,1.8943124803244422
5.747133768885249e-09,2022-06-04,1.2584465136633582e-08,0.00457741,2022,10.87,9.06,6.9,2022-06-04,0.06740369399388635,-2.375601291656494,358.3747645887019,N,2.3765573325472342
4.622650151553387e-09,2022-06-05,1.0576819087226852e-08,0.0,2022,10.87,9.06,6.9,2022-06-05,-1.1115403705173068,-2.8397702640957303,21.37632468002539,N,3.0495601565032433
6.199243895999018e-09,2022-06-06,1.3733217230083028e-08,0.0,2022,10.87,9.06,6.9,2022-06-06,-0.36223946677313906,-2.1578182644314237,9.529559849777002,N,2.1880121328735656
8.217266089793895e-09,2022-06-07,1.6987830586678854e-08,0.0,2022,10.87,9.06,6.9,2022-06-07,0.3995518585046133,-2.136947366926405,349.40950657261016,N,2.173979240160353
5.279165327110036e-09,2022-06-08,1.1347626394098143e-08,0.0,2022,10.87,9.06,6.9,2022-06-08,-0.6172533565097384,-2.759876092274984,12.606879814521903,N,2.8280590076647223
6.1100726700402674e-09,2022-06-09,1.3598053016927736e-08,0.0,2022,10.87,9.06,6.9,2022-06-09,-1.0575423770480685,-3.0770122740003796,18.967400385237852,N,3.2536749090223296
8.696430908727848e-09,2022-06-10,1.960462547856423e-08,0.0,2022,10.87,9.06,6.9,2022-06-10,0.4296220938364665,-1.5561535093519423,344.56626206726986,N,1.614369501750078
1.0732126742851733e-08,2022-06-11,3.451349184224739e-08,3.0956419,2022,10.87,9.06,6.9,2022-06-11,0.8263832165135278,-0.7012472682529025,310.31706818137644,NW,1.0838159215325278
1.4908740686436772e-08,2022-06-12,4.8052234191686694e-08,0.400066,2022,10.87,9.06,6.9,2022-06-12,0.24234987960921395,0.19497881995307073,231.18212521737328,SW,0.311046948830707
1.7964584597685018e-08,2022-06-13,6.226099458217504e-08,0.0,2022,10.87,9.06,6.9,2022-06-13,0.46734158198038744,0.3183577325608995,235.7369198261879,SW,0.565473076396435
2.223001860368612e-08,2022-06-14,7.543235625018241e-08,0.0,2022,10.87,9.06,6.9,2022-06-14,-1.1575277480814192,0.35860430200894666,107.21308073508311,E,1.2118034217635159
2.1323709242793143e-08,2022-06-15,6.276563824236803e-08,0.0,2022,10.87,9.06,6.9,2022-06-15,0.013750238551033744,0.14483155144585502,185.42337845022027,S,0.14548280776237335
1.6795382418166582e-08,2022-06-16,4.776642370529771e-08,0.0,2022,10.87,9.06,6.9,2022-06-16,0.46166764365302193,-1.3653395507070754,341.31785958989843,N,1.441280368950168
1.4786115887233109e-08,2022-06-17,4.067048031686227e-08,0.0,2022,10.87,9.06,6.9,2022-06-17,-0.029189474052853062,-1.5511716736687555,1.0780472166320578,N,1.5514462886570746
1.24714425453476e-08,2022-06-18,3.3102242724680764e-08,0.0,2022,10.87,9.06,6.9,2022-06-18,0.7561321192317538,-1.425721910264757,332.06074093361156,NW,1.613821163308652
1.0858302368355055e-08,2022-06-19,2.7923009682240263e-08,0.0,2022,10.87,9.06,6.9,2022-06-19,0.9431391292148166,-1.6136985884772406,329.69550568316754,NW,1.8690999308516174
1.030113516709008e-08,2022-06-20,2.5652676427512233e-08,0.0,2022,10.87,9.06,6.9,2022-06-20,0.48711007171207005,-1.933100700378418,345.85682896137627,N,1.9935281637756885
1.0968843611181e-08,2022-06-21,2.472838289691026e-08,0.08981424,2022,10.87,9.06,6.9,2022-06-21,0.29713449875513714,-2.1983189053005643,352.30230050367567,N,2.2183090226008497
4.981246082280677e-09,2022-06-22,1.3459896308631869e-08,0.0,2022,10.87,9.06,6.9,2022-06-22,0.7481363815151982,-2.0812756750318737,340.22849329118367,N,2.211654692945089
